DOI	title	link_url	journal
https://doi.org/10.1103/PhysRevA.83.063830	Laser-cooled atoms inside a hollow-core photonic-crystal fiber	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.83.063830	pra
https://doi.org/10.1103/PhysRevA.83.061803	Ultrabright backward-wave biphoton source	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.83.061803	pra
https://doi.org/10.1103/PhysRevA.83.032721	Low-energy positron interactions with krypton	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.83.032721	pra
https://doi.org/10.1103/PhysRevA.83.031804	Elimination of the degenerate trajectory of a single atom strongly coupled to a tilted TEM<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><mrow><msub><mrow></mrow><mrow><mn>10</mn></mrow></msub></mrow></math></span> cavity mode	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.83.031804	pra
https://doi.org/10.1103/PhysRevA.83.033615	Photon counting for Bragg spectroscopy of quantum gases	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.83.033615	pra
https://doi.org/10.1103/PhysRevA.83.013806	Berezinskii-Kosterlitz-Thouless crossover in a photonic lattice	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.83.013806	pra
https://doi.org/10.1103/PhysRevA.82.063827	Thermal and vacuum friction acting on rotating particles	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.82.063827	pra
https://doi.org/10.1103/PhysRevA.82.063605	Nonequilibrium dynamics of bosonic atoms in optical lattices: Decoherence of many-body states due to spontaneous emission	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.82.063605	pra
https://doi.org/10.1103/PhysRevA.82.063604	Crossover between Kelvin-Helmholtz and counter-superflow instabilities in two-component Bose-Einstein condensates	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.82.063604	pra
https://doi.org/10.1103/PhysRevA.82.043612	Atom-light crystallization of Bose-Einstein condensates in multimode cavities: Nonequilibrium classical and quantum phase transitions, emergent lattices, supersolidity, and frustration	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.82.043612	pra
https://doi.org/10.1103/PhysRevA.82.043811	Time-reversal-symmetry breaking in circuit-QED-based photon lattices	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.82.043811	pra
https://doi.org/10.1103/PhysRevA.82.033837	Design of layered transformation-optics devices of arbitrary shape	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.82.033837	pra
https://doi.org/10.1103/PhysRevA.82.033815	Modeling and optimization of single-pass laser amplifiers for high-repetition-rate laser pulses	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.82.033815	pra
https://doi.org/10.1103/PhysRevA.82.033807	Vector magnetometry based on electromagnetically induced transparency in linearly polarized light	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.82.033807	pra
https://doi.org/10.1103/PhysRevA.82.031801	<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><mrow><mi mathvariant="script">PT</mi></mrow></math></span>-symmetric laser absorber	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.82.031801	pra
https://doi.org/10.1103/PhysRevA.82.033801	Modal expansion approach to optical-frequency-comb generation with monolithic whispering-gallery-mode resonators	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.82.033801	pra
https://doi.org/10.1103/PhysRevA.82.022333	Adiabatic condition and the quantum hitting time of Markov chains	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.82.022333	pra
https://doi.org/10.1103/PhysRevA.82.023619	Three attractively interacting fermions in a harmonic trap: Exact solution, ferromagnetism, and high-temperature thermodynamics	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.82.023619	pra
https://doi.org/10.1103/PhysRevA.82.010301	Deterministic photon-photon <span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><mrow><msqrt><mrow><mstyle class="small-cap"><mtext>SWAP</mtext></mstyle></mrow></msqrt></mrow></math></span>gate using a <span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><mrow><mi>Λ</mi></mrow></math></span> system	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.82.010301	pra
https://doi.org/10.1103/PhysRevA.82.011605	Phases of a bilayer Fermi gas	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.82.011605	pra
https://doi.org/10.1103/PhysRevA.81.063618	Thermometry and signatures of strong correlations from Raman spectroscopy of fermionic atoms in optical lattices	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.81.063618	pra
https://doi.org/10.1103/PhysRevA.81.063408	Design of magnetic traps for neutral atoms with vortices in type-II superconducting microstructures	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.81.063408	pra
https://doi.org/10.1103/PhysRevA.81.063808	Motion of an atom in a weakly driven fiber-Bragg-grating cavity: Force, friction, and diffusion	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.81.063808	pra
https://doi.org/10.1103/PhysRevA.81.053622	Critical entropies for magnetic ordering in bosonic mixtures on a lattice	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.81.053622	pra
https://doi.org/10.1103/PhysRevB.92.201102	Towards the understanding of the origin of charge-current-induced spin voltage signals in the topological insulator <span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML"><mrow><msub><mi>Bi</mi><mn>2</mn></msub><msub><mi>Se</mi><mn>3</mn></msub></mrow></math></span>	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.201102	prb
https://doi.org/10.1103/PhysRevB.92.205104	Metallic quantum critical points with finite BCS couplings	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.205104	prb
https://doi.org/10.1103/PhysRevB.92.134423	Critical phenomena in hyperbolic space	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.134423	prb
https://doi.org/10.1103/PhysRevB.92.155150	Quantum critical response function in quasi-two-dimensional itinerant antiferromagnets	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.155150	prb
https://doi.org/10.1103/PhysRevB.92.165433	Nonlocal transport and the hydrodynamic shear viscosity in graphene	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.165433	prb
https://doi.org/10.1103/PhysRevB.92.155435	Thermalization and dynamics in the single-impurity Anderson model	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.155435	prb
https://doi.org/10.1103/PhysRevB.92.134419	Nanosized helical magnetic domains in strongly frustrated <span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML"><mrow><msub><mi>Fe</mi><mn>3</mn></msub><msub><mi>PO</mi><mn>4</mn></msub><msub><mi mathvariant="normal">O</mi><mn>3</mn></msub></mrow></math></span>	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.134419	prb
https://doi.org/10.1103/PhysRevB.92.165125	Particle-hole symmetry and the composite Fermi liquid	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.165125	prb
https://doi.org/10.1103/PhysRevB.92.134521	Electronic nematic correlations in the stress-free tetragonal state of <span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML"><mrow><msub><mi>BaFe</mi><mrow><mn>2</mn><mo>−</mo><mi>x</mi></mrow></msub><msub><mi>Ni</mi><mi>x</mi></msub><msub><mi>As</mi><mn>2</mn></msub></mrow></math></span>	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.134521	prb
https://doi.org/10.1103/PhysRevB.92.165312	Full counting statistics of information content in the presence of Coulomb interaction	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.165312	prb
https://doi.org/10.1103/PhysRevB.92.165203	Complexes of silicon, vacancy, and hydrogen in diamond: A density functional study	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.165203	prb
https://doi.org/10.1103/PhysRevB.92.165116	NMR evidence for inhomogeneous glassy behavior driven by nematic fluctuations in iron arsenide superconductors	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.165116	prb
https://doi.org/10.1103/PhysRevB.92.144107	<i>Ab initio</i> perspective on the Mollwo-Ivey relation for <span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML"><mrow><mi>F</mi></mrow></math></span> centers in alkali halides	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.144107	prb
https://doi.org/10.1103/PhysRevB.92.144415	Order and excitations in <span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML"><mtext>large</mtext><mo>−</mo><mi>S</mi></math></span> kagome-lattice antiferromagnets	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.144415	prb
https://doi.org/10.1103/PhysRevB.92.134509	Single-vortex pinning and penetration depth in superconducting <span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML"><msub><mi mathvariant="normal">NdFeAsO</mi><mrow><mn>1</mn><mo>−</mo><mi>x</mi></mrow></msub><msub><mi mathvariant="normal">F</mi><mi>x</mi></msub></math></span>	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.134509	prb
https://doi.org/10.1103/PhysRevB.92.134507	Terahertz time-domain spectroscopy of transient metallic and superconducting states	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.134507	prb
https://doi.org/10.1103/PhysRevB.92.161403	Classical nature of nuclear spin noise near clock transitions of Bi donors in silicon	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.161403	prb
https://doi.org/10.1103/PhysRevB.92.140201	Anisotropic spin relaxation in <span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML"><mi>n</mi></math></span>-GaAs from strong inhomogeneous hyperfine fields produced by the dynamical polarization of nuclei	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.140201	prb
https://doi.org/10.1103/PhysRevB.92.155111	Spin-flip scattering of critical quasiparticles and the phase diagram of <span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML"><mrow><msub><mtext>YbRh</mtext><mn>2</mn></msub><msub><mtext>Si</mtext><mn>2</mn></msub></mrow></math></span>	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.155111	prb
https://doi.org/10.1103/PhysRevB.92.161104	Ultrafast carrier dynamics in the large-magnetoresistance material <span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML"><msub><mi>WTe</mi><mn>2</mn></msub></math></span>	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.161104	prb
https://doi.org/10.1103/PhysRevB.92.140405	Domain wall magneto-Seebeck effect	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.140405	prb
https://doi.org/10.1103/PhysRevB.92.155101	Validity of the local self-energy approximation: Application to coupled quantum impurities	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.155101	prb
https://doi.org/10.1103/PhysRevB.92.100305	Dynamics of many-body localization in a translation-invariant quantum glass model	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.100305	prb
https://doi.org/10.1103/PhysRevB.92.115148	Discretized Abelian Chern-Simons gauge theory on arbitrary graphs	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.115148	prb
https://doi.org/10.1103/PhysRevB.92.115311	Measurement of exciton correlations using electrostatic lattices	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.115311	prb
https://doi.org/10.1103/PhysRevA.81.031611	Experimental observation of magic-wavelength behavior of <span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><mmultiscripts><mi mathvariant="normal">Rb</mi><mprescripts></mprescripts><none></none><mrow><mn>87</mn></mrow></mmultiscripts></math></span> atoms in an optical lattice	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.81.031611	pra
https://doi.org/10.1103/PhysRevA.81.023835	Entanglement transfer through the turbulent atmosphere	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.81.023835	pra
https://doi.org/10.1103/PhysRevA.81.023604	Creating collective many-body states with highly excited atoms	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.81.023604	pra
https://doi.org/10.1103/PhysRevA.80.063838	Band structure, phase transitions, and semiconductor analogs in one-dimensional solid light systems	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.80.063838	pra
https://doi.org/10.1103/PhysRevA.80.063837	Shaping of attosecond pulses by phase-stabilized polarization gating	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.80.063837	pra
https://doi.org/10.1103/PhysRevA.80.043411	Ultracold fermions in a graphene-type optical lattice	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.80.043411	pra
https://doi.org/10.1103/PhysRevA.80.043818	How to excite a rogue wave	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.80.043818	pra
https://doi.org/10.1103/PhysRevA.80.040302	Experimental filtering of two-, four-, and six-photon singlets from a single parametric down-conversion source	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.80.040302	pra
https://doi.org/10.1103/PhysRevA.80.033607	Ground state of a tightly bound composite dimer immersed in a Fermi sea	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.80.033607	pra
https://doi.org/10.1103/PhysRevA.80.033817	Theoretical and experimental analysis of quantum path interferences in high-order harmonic generation	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.80.033817	pra
https://doi.org/10.1103/PhysRevA.80.023426	Attosecond photoelectron microscopy of <span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><mrow><mmultiscripts><mtext>H</mtext><mn>2</mn><none></none><none></none><mo>+</mo></mmultiscripts></mrow></math></span>	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.80.023426	pra
https://doi.org/10.1103/PhysRevA.79.061401	Nondestructive measurement of the transition probability in a Sr optical lattice clock	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.79.061401	pra
https://doi.org/10.1103/PhysRevA.79.053837	Intrinsic phase coherence of laser light	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.79.053837	pra
https://doi.org/10.1103/PhysRevA.79.053810	Scattering theory of cooling and heating in optomechanical systems	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.79.053810	pra
https://doi.org/10.1103/PhysRevA.79.041604	Mott insulator of ultracold alkaline-earth-metal-like atoms	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.79.041604	pra
https://doi.org/10.1103/PhysRevA.79.031804	Optomechanical stochastic resonance in a macroscopic torsion oscillator	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.79.031804	pra
https://doi.org/10.1103/PhysRevA.79.033621	Dissipation-induced coherence and stochastic resonance of an open two-mode Bose-Einstein condensate	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.79.033621	pra
https://doi.org/10.1103/PhysRevA.79.033403	Frequency measurement of the <span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><mrow><msub><mrow><mmultiscripts><mi>S</mi><mprescripts></mprescripts><none></none><mn>2</mn></mmultiscripts></mrow><mrow><mn>1</mn><mo>/</mo><mn>2</mn></mrow></msub><mtext>−</mtext><msub><mrow><mmultiscripts><mi>F</mi><mprescripts></mprescripts><none></none><mn>2</mn></mmultiscripts></mrow><mrow><mn>7</mn><mo>/</mo><mn>2</mn></mrow></msub></mrow></math></span> electric octupole transition in a single <span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><mrow><msup><mrow><mmultiscripts><mtext>Y</mtext><mprescripts></mprescripts><none></none><mrow><mn>171</mn></mrow></mmultiscripts><mtext>b</mtext></mrow><mo>+</mo></msup></mrow></math></span> ion	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.79.033403	pra
https://doi.org/10.1103/PhysRevA.79.020304	High-fidelity entanglement of <span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML" display="inline"><mmultiscripts><mi mathvariant="normal">Ca</mi><none></none><mo>+</mo><mprescripts></mprescripts><none></none><mn>43</mn></mmultiscripts></math></span> hyperfine clock states	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.79.020304	pra
https://doi.org/10.1103/PhysRevA.79.023601	Universal properties of the ultracold Fermi gas	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.79.023601	pra
https://doi.org/10.1103/PhysRevA.79.012332	Fibonacci scheme for fault-tolerant quantum computation	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.79.012332	pra
https://doi.org/10.1103/PhysRevA.79.013821	Enhancement of cavity cooling of a micromechanical mirror using parametric interactions	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.79.013821	pra
https://doi.org/10.1103/PhysRevA.79.013611	Exploring dynamic localization with a Bose-Einstein condensate	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.79.013611	pra
https://doi.org/10.1103/PhysRevA.78.063818	Ramsey-like measurement of the decoherence rate between Zeeman sublevels	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.78.063818	pra
https://doi.org/10.1103/PhysRevA.78.041801	Multiple membrane cavity optomechanics	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.78.041801	pra
https://doi.org/10.1103/PhysRevB.92.115441	Monte Carlo studies of the self-correcting properties of the Majorana quantum error correction code under braiding	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.115441	prb
https://doi.org/10.1103/PhysRevB.92.125147	Low-loss electron energy loss spectroscopy: An atomic-resolution complement to optical spectroscopies and application to graphene	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.125147	prb
https://doi.org/10.1103/PhysRevB.92.125434	Role of metastable charge states in a quantum-dot spin-qubit readout	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.125434	prb
https://doi.org/10.1103/PhysRevB.92.125145	Auxiliary master equation approach within matrix product states: Spectral properties of the nonequilibrium Anderson impurity model	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.125145	prb
https://doi.org/10.1103/PhysRevB.92.125431	Polarization analysis of excitons in monolayer and bilayer transition-metal dichalcogenides	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.125431	prb
https://doi.org/10.1103/PhysRevB.92.094203	Controlling transmission eigenchannels in random media by edge reflection	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.094203	prb
https://doi.org/10.1103/PhysRevB.92.125427	Hyperspherical theory of the quantum Hall effect: The role of exceptional degeneracy	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.125427	prb
https://doi.org/10.1103/PhysRevB.92.125136	Scattering particles in quantum spin chains	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.125136	prb
https://doi.org/10.1103/PhysRevB.92.115127	Dynamics of fractionalization in quantum spin liquids	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.115127	prb
https://doi.org/10.1103/PhysRevB.92.115129	Area law and its violation: A microscopic inspection into the structure of entanglement and fluctuations	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.115129	prb
https://doi.org/10.1103/PhysRevB.92.100402	Relativistic interaction Hamiltonian coupling the angular momentum of light and the electron spin	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.100402	prb
https://doi.org/10.1103/PhysRevB.92.100502	Spin polarization enhanced by spin-triplet pairing in <span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML"><mrow><msub><mi>Sr</mi><mn>2</mn></msub><msub><mi>RuO</mi><mn>4</mn></msub></mrow></math></span> probed by NMR	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.100502	prb
https://doi.org/10.1103/PhysRevB.92.125415	Two-dimensional Fourier transform spectroscopy of exciton-polaritons and their interactions	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.125415	prb
https://doi.org/10.1103/PhysRevB.92.094411	All-thermal switching of amorphous Gd-Fe alloys: Analysis of structural properties and magnetization dynamics	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.094411	prb
https://doi.org/10.1103/PhysRevB.92.125409	Exact CNOT gates with a single nonlocal rotation for quantum-dot qubits	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.125409	prb
https://doi.org/10.1103/PhysRevB.92.125304	Fermi-level pinning through defects at GaAs/oxide interfaces: A density functional study	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.125304	prb
https://doi.org/10.1103/PhysRevB.92.125103	Shear viscosity of strongly interacting fermionic quantum fluids	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.125103	prb
https://doi.org/10.1103/PhysRevB.92.054307	Wannier interpolation of the electron-phonon matrix elements in polar semiconductors: Polar-optical coupling in GaAs	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.054307	prb
https://doi.org/10.1103/PhysRevB.92.064425	Spin dynamics in the presence of competing ferromagnetic and antiferromagnetic correlations in <span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML"><mrow><msub><mi>Yb</mi><mn>2</mn></msub><msub><mi>Ti</mi><mn>2</mn></msub><msub><mi mathvariant="normal">O</mi><mn>7</mn></msub></mrow></math></span>	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.064425	prb
https://doi.org/10.1103/PhysRevB.92.064426	Dependence of the efficiency of spin Hall torque on the transparency of Pt/ferromagnetic layer interfaces	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.064426	prb
https://doi.org/10.1103/PhysRevB.92.085206	<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML"><mrow><msub><mrow><mo>(</mo><msub><mtext>In</mtext><mi>x</mi></msub><msub><mtext>Ga</mtext><mrow><mn>1</mn><mo>−</mo><mi>x</mi></mrow></msub><mo>)</mo></mrow><mn>2</mn></msub><msub><mtext>O</mtext><mn>3</mn></msub></mrow></math></span> alloys for transparent electronics	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.085206	prb
https://doi.org/10.1103/PhysRevB.92.085144	Random Coulomb antiferromagnets: From diluted spin liquids to Euclidean random matrices	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.085144	prb
https://doi.org/10.1103/PhysRevB.92.054432	Unstable spin-ice order in the stuffed metallic pyrochlore <span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML"><mrow><msub><mi>Pr</mi><mrow><mn>2</mn><mo>+</mo><mi>x</mi></mrow></msub><msub><mi>Ir</mi><mrow><mn>2</mn><mo>−</mo><mi>x</mi></mrow></msub><msub><mi mathvariant="normal">O</mi><mrow><mn>7</mn><mo>−</mo><mi>δ</mi></mrow></msub></mrow></math></span>	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.054432	prb
https://doi.org/10.1103/PhysRevB.92.064515	<span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML"><mrow><mrow><mo>(</mo><msub><mi>Li</mi><mrow><mn>0.84</mn></mrow></msub><msub><mi>Fe</mi><mrow><mn>0.16</mn></mrow></msub><mo>)</mo></mrow><msub><mi>OHFe</mi><mrow><mn>0.98</mn></mrow></msub><mi>Se</mi></mrow></math></span> superconductor: Ion-exchange synthesis of large single-crystal and highly two-dimensional electron properties	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.064515	prb
https://doi.org/10.1103/PhysRevB.92.085138	Chiral degeneracies and Fermi-surface Chern numbers in bcc Fe	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.085138	prb
https://doi.org/10.1103/PhysRevA.78.022506	Experimental evidence of antiproton reflection by a solid surface	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.78.022506	pra
https://doi.org/10.1103/PhysRevA.78.012503	Potassium ground-state scattering parameters and Born-Oppenheimer potentials from molecular spectroscopy	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.78.012503	pra
https://doi.org/10.1103/PhysRevA.78.012504	Nuclear mass correction to the magnetic interaction of atomic systems	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.78.012504	pra
https://doi.org/10.1103/PhysRevA.77.041801	Ghost-imaging experiment by measuring reflected photons	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.77.041801	pra
https://doi.org/10.1103/PhysRevA.77.043809	Unified theory of ghost imaging with Gaussian-state light	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.77.043809	pra
https://doi.org/10.1103/PhysRevA.72.033610	Measurement of the Casimir-Polder force through center-of-mass oscillations of a Bose-Einstein condensate	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.72.033610	pra
https://doi.org/10.1103/PhysRevA.68.033802	Optical application and measurement of torque on microparticles of isotropic nonabsorbing material	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.68.033802	pra
https://doi.org/10.1103/PhysRevA.60.456	Dynamical diffraction of atomic matter waves by crystals of light	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.60.456	pra
https://doi.org/10.1103/PhysRevA.52.R2493	Scheme for reducing decoherence in quantum computer memory	https://journals.aps.org/pra/abstract/10.1103/PhysRevA.52.R2493	pra
https://doi.org/10.1103/PhysRevB.92.085135	Quantum oscillations in the heavy-fermion compound YbPtBi	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.085135	prb
https://doi.org/10.1103/PhysRevB.92.060504	Surface electronic structure and isotropic superconducting gap in <span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML"><mrow><mo>(</mo><msub><mi>Li</mi><mrow><mn>0.8</mn></mrow></msub><msub><mi>Fe</mi><mrow><mn>0.2</mn></mrow></msub><mo>)</mo><mrow><mi>OH</mi><mi>Fe</mi><mi>Se</mi></mrow></mrow></math></span>	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.060504	prb
https://doi.org/10.1103/PhysRevB.92.075205	Axial anomaly and longitudinal magnetoresistance of a generic three-dimensional metal	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.075205	prb
https://doi.org/10.1103/PhysRevB.92.081202	Muonium donor in rutile <span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML"><msub><mi>TiO</mi><mn>2</mn></msub></math></span> and comparison with hydrogen	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.081202	prb
https://doi.org/10.1103/PhysRevB.92.054203	Multifractal orthogonality catastrophe in one-dimensional random quantum critical points	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.054203	prb
https://doi.org/10.1103/PhysRevB.92.064415	Direct and inverse spin-orbit torques	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.064415	prb
https://doi.org/10.1103/PhysRevB.92.085304	Magnetoresistance quantum oscillations in a magnetic two-dimensional electron gas	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.085304	prb
https://doi.org/10.1103/PhysRevB.92.081107	Quantized topological magnetoelectric effect of the zero-plateau quantum anomalous Hall state	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.081107	prb
https://doi.org/10.1103/PhysRevB.92.054413	Spin dynamics in pressure-induced magnetically ordered phases in <span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML"><mo>(</mo><mrow><msub><mi mathvariant="normal">C</mi><mn>4</mn></msub><msub><mi mathvariant="normal">H</mi><mn>12</mn></msub><msub><mi mathvariant="normal">N</mi><mn>2</mn></msub></mrow><mo>)</mo><mrow><msub><mi>Cu</mi><mn>2</mn></msub><msub><mi>Cl</mi><mn>6</mn></msub></mrow></math></span>	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.054413	prb
https://doi.org/10.1103/PhysRevB.92.085113	Topological magnetoelectric effects in thin films of topological insulators	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.085113	prb
https://doi.org/10.1103/PhysRevB.92.060404	Neutron-scattering-based evidence for interacting magnetic excitons in <span class="aps-inline-formula"><math xmlns="http://www.w3.org/1998/Math/MathML"><mrow><mi>LaCo</mi><msub><mi mathvariant="normal">O</mi><mn>3</mn></msub></mrow></math></span>	https://journals.aps.org/prb/abstract/10.1103/PhysRevB.92.060404	prb
